Sector,Date,TOTAL_SCORE,Bull_Prob_Raw,Volume_Z,Open,High,Low,Close,Volume_Metric,Fit_Type,ACTION,Position_Size,Market_Score,Market_Regime,Market_Source,Strategy,Threshold_Buy,Threshold_Sell,Excess_Prob,Rotation_Status,Dispersion
整车,2025-07-04,0.9281220622989637,0.960176986099385,-0.553716,146.48,145.757,145.757,145.757,-0.553716,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.832017911166531,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9368898055826169,0.5824835555123139,0.09610415113243265,MODERATE ROTATION,0.3122548443625004
有色金属,2025-07-04,0.4131004289940799,0.3672013920147477,0.193318,157.647,155.93,155.93,155.93,0.193318,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.832017911166531,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9368898055826169,0.5824835555123139,-0.4189174821724511,MODERATE ROTATION,0.3122548443625004
能源,2025-07-04,0.9524358677933061,0.9945699520475821,-0.80427,126.067,126.442,126.442,126.442,-0.80427,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.832017911166531,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9368898055826169,0.5824835555123139,0.12041795662677512,MODERATE ROTATION,0.3122548443625004
机器人,2025-07-04,0.3222376720503018,0.31367661375465616,-1.02294,119.505,118.332,118.332,118.332,-1.02294,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.832017911166531,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9368898055826169,0.5824835555123139,-0.5097802391162292,MODERATE ROTATION,0.3122548443625004
专业设备制造,2025-07-04,0.7777349876234811,0.8216727383006688,-0.893305,137.392,137.339,137.339,137.339,-0.893305,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.832017911166531,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9368898055826169,0.5824835555123139,-0.054282923543049866,MODERATE ROTATION,0.3122548443625004
银行,2025-07-07,0.5127623906125467,0.6127623906125467,-0.325992,175.654,175.823,175.823,175.823,-0.325992,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.22027382293124842,MODERATE ROTATION,0.27140269905339975
非银金融,2025-07-07,0.9881459069179379,0.9721629364780805,-0.476722,154.191,153.787,153.787,153.787,-0.476722,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.2551096933741428,MODERATE ROTATION,0.27140269905339975
半导体设计,2025-07-07,0.926086299422464,0.9632224123732422,-1.16763,179.917,179.874,179.874,179.874,-1.16763,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.1930500858786689,MODERATE ROTATION,0.27140269905339975
半导体制造,2025-07-07,0.26048087820128807,0.24581267208135568,-0.829468,153.57,153.112,153.112,153.112,-0.829468,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.47255533534250704,MODERATE ROTATION,0.27140269905339975
半导体设备,2025-07-07,0.37542115830646594,0.3862438597074387,-0.514534,149.942,150.03,150.03,150.03,-0.514534,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.35761505523732917,MODERATE ROTATION,0.27140269905339975
半导体材料,2025-07-07,0.9223921965327254,0.9796133698184675,-1.08453,127.423,127.097,127.097,127.097,-1.08453,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.1893559829889303,MODERATE ROTATION,0.27140269905339975
软件,2025-07-07,0.2684221639172456,0.265901465683066,-0.662406,135.993,134.83,134.83,134.83,-0.662406,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.4646140496265495,MODERATE ROTATION,0.27140269905339975
光模块中游,2025-07-07,0.9277209949324187,0.9427267502116797,1.01706,192.5,187.273,187.273,187.273,1.01706,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.19468478138862355,MODERATE ROTATION,0.27140269905339975
液冷,2025-07-07,0.5670928636479167,0.5541932314855023,-0.791329,165.601,163.976,163.976,163.976,-0.791329,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.16594334989587844,MODERATE ROTATION,0.27140269905339975
军工电子,2025-07-07,0.8756780529739199,0.7756780529739199,0.112024,147.207,148.19,148.19,148.19,0.112024,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.14264183943012476,MODERATE ROTATION,0.27140269905339975
风电设备,2025-07-07,0.9636816,1.0,-0.726368,110.875,110.787,110.787,110.787,-0.726368,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.23064538645620491,MODERATE ROTATION,0.27140269905339975
家用电器,2025-07-07,0.7654194689345564,0.8082975412484804,-1.1722,146.368,144.786,144.786,144.786,-1.1722,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.032383255390761256,MODERATE ROTATION,0.27140269905339975
电力,2025-07-07,0.6556748941995121,0.6318855792923136,-0.271298,126.245,126.861,126.861,126.861,-0.271298,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.07736131934428303,MODERATE ROTATION,0.27140269905339975
白酒,2025-07-07,0.6847490157037733,0.6921046323062156,-0.865357,87.4344,86.8825,86.8825,86.8825,-0.865357,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.04828719784002178,MODERATE ROTATION,0.27140269905339975
电网设备,2025-07-07,0.7330362135437951,0.755414380179422,-0.585829,120.916,121.451,121.451,121.451,-0.585829,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.0,MODERATE ROTATION,0.27140269905339975
电池,2025-07-07,0.5660492119947054,0.6347947463632997,-0.318915,170.457,167.7,167.7,167.7,-0.318915,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.16698700154908974,MODERATE ROTATION,0.27140269905339975
整车,2025-07-07,0.9504985221016614,0.9570063504789763,-0.299634,145.757,145.441,145.441,145.441,-0.299634,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.2174623085578663,MODERATE ROTATION,0.27140269905339975
有色金属,2025-07-07,0.4849407926510928,0.5849407926510928,-0.543546,155.93,154.194,154.194,154.194,-0.543546,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.2480954208927023,MODERATE ROTATION,0.27140269905339975
能源,2025-07-07,0.9536465463541316,0.9929602202933443,-0.73484,126.442,125.398,125.398,125.398,-0.73484,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.22061033281033648,MODERATE ROTATION,0.27140269905339975
机器人,2025-07-07,0.12217965791447268,0.09865246697799748,-0.893597,118.332,115.707,115.707,115.707,-0.893597,Fallback (Ret+Var),🔴 AVOID,0.0,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,-0.6108565556293224,MODERATE ROTATION,0.27140269905339975
专业设备制造,2025-07-07,0.9639465,1.0,-0.72107,137.339,138.347,138.347,138.347,-0.72107,Full (Ret+Vol+Var),🟢 BUY,0.8,0.7330362135437951,📈 Bull,Sector Median,Selective sector bets,0.7,0.3,0.23091028645620493,MODERATE ROTATION,0.27140269905339975
银行,2025-07-08,0.0061858546485555055,0.005881914784393424,-0.34714,175.823,176.408,176.408,176.408,-0.34714,Fallback (Ret+Var),🔴 AVOID,0.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.8876451006964436,MODERATE ROTATION,0.3070242220695187
非银金融,2025-07-08,0.974090945606397,0.9734571470387093,0.0136543,153.787,154.138,154.138,154.138,0.0136543,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.08025999026139785,MODERATE ROTATION,0.3070242220695187
半导体设计,2025-07-08,0.95893655,1.0,-0.821269,179.874,181.274,181.274,181.274,-0.821269,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.06510559465500088,MODERATE ROTATION,0.3070242220695187
半导体制造,2025-07-08,0.4566723727299117,0.37872710827957995,-0.542145,153.112,155.075,155.075,155.075,-0.542145,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.43715858261508744,MODERATE ROTATION,0.3070242220695187
半导体设备,2025-07-08,0.4779781676918242,0.42065751083903635,-0.401646,150.03,150.863,150.863,150.863,-0.401646,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.4158527876531749,MODERATE ROTATION,0.3070242220695187
半导体材料,2025-07-08,0.9305729356881498,0.9464170875909617,-0.0272612,127.097,129.715,129.715,129.715,-0.0272612,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.03674198034315068,MODERATE ROTATION,0.3070242220695187
软件,2025-07-08,0.7148457201005479,0.6148457201005479,-0.33527,134.83,137.661,137.661,137.661,-0.33527,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.1789852352444512,MODERATE ROTATION,0.3070242220695187
光模块中游,2025-07-08,0.8938309553449991,0.9104651994179924,1.91313,187.273,200.818,200.818,200.818,1.91313,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.0,MODERATE ROTATION,0.3070242220695187
液冷,2025-07-08,0.9447697326562369,0.8447697326562369,0.0520841,163.976,169.316,169.316,169.316,0.0520841,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.05093877731123775,MODERATE ROTATION,0.3070242220695187
军工电子,2025-07-08,0.9090116098993141,0.8090116098993141,0.0817181,148.19,149.454,149.454,149.454,0.0817181,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.015180654554314943,MODERATE ROTATION,0.3070242220695187
风电设备,2025-07-08,0.5769955908868738,0.6769955908868738,1.0826,110.787,114.325,114.325,114.325,1.0826,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.3168353644581253,MODERATE ROTATION,0.3070242220695187
家用电器,2025-07-08,0.6600600552540759,0.7658662383490424,-0.992055,144.786,144.611,144.611,144.611,-0.992055,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.23377090009092327,MODERATE ROTATION,0.3070242220695187
电力,2025-07-08,0.0,0.02233182262496724,0.471357,126.861,125.745,125.745,125.745,0.471357,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.8938309553449991,MODERATE ROTATION,0.3070242220695187
白酒,2025-07-08,0.5426309193594553,0.6018506281126536,-0.788166,86.8825,87.4307,87.4307,87.4307,-0.788166,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.35120003598554383,MODERATE ROTATION,0.3070242220695187
电网设备,2025-07-08,1.0,0.9888622248987811,3.23397,121.451,124.917,124.917,124.917,3.23397,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.10616904465500088,MODERATE ROTATION,0.3070242220695187
电池,2025-07-08,0.9955320450203645,0.996506453708185,-0.133412,167.7,169.211,169.211,169.211,-0.133412,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.1017010896753654,MODERATE ROTATION,0.3070242220695187
整车,2025-07-08,0.9492154673644635,0.9561829737101117,-0.498084,145.441,145.113,145.113,145.113,-0.498084,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.05538451201946437,MODERATE ROTATION,0.3070242220695187
有色金属,2025-07-08,0.7109345121501595,0.789752219562668,-0.645256,154.194,154.467,154.467,154.467,-0.645256,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.18289644319483966,MODERATE ROTATION,0.3070242220695187
能源,2025-07-08,0.9492117961188539,0.9926927615818578,-0.833918,125.398,125.912,125.912,125.912,-0.833918,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.055380840773854745,MODERATE ROTATION,0.3070242220695187
机器人,2025-07-08,0.4871755255385338,0.42567478853249163,-0.779691,115.707,117.474,117.474,117.474,-0.779691,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,-0.4066554298064653,MODERATE ROTATION,0.3070242220695187
专业设备制造,2025-07-08,0.9988782213331567,0.9982678988055734,0.849884,138.347,142.158,142.158,142.158,0.849884,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8938309553449991,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.930369371624741,0.5667797681519533,0.10504726598815761,MODERATE ROTATION,0.3070242220695187
银行,2025-07-09,1.0,1.0,0.225168,176.408,177.808,177.808,177.808,0.225168,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.3161931370230421,MODERATE ROTATION,0.31884291434563533
非银金融,2025-07-09,0.23789143284729228,0.24360830466418448,0.112461,154.138,152.009,152.009,152.009,0.112461,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.4459154301296656,MODERATE ROTATION,0.31884291434563533
半导体设计,2025-07-09,0.3589710812525725,0.29282726980550605,-0.794581,181.274,178.833,178.833,178.833,-0.794581,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.32483578172438543,MODERATE ROTATION,0.31884291434563533
半导体制造,2025-07-09,0.21035830434912672,0.22649938532758113,-0.671692,155.075,153.436,153.436,153.436,-0.671692,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.4734485586278312,MODERATE ROTATION,0.31884291434563533
半导体设备,2025-07-09,0.22214012098183386,0.2751424138116828,-0.436973,150.863,149.794,149.794,149.794,-0.436973,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.46166674199512403,MODERATE ROTATION,0.31884291434563533
半导体材料,2025-07-09,0.9414690564554206,0.955811650520653,-0.428246,129.715,127.858,127.858,127.858,-0.428246,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.25766219347846264,MODERATE ROTATION,0.31884291434563533
软件,2025-07-09,0.27836171839663754,0.2779470168120167,-0.351455,137.661,136.996,136.996,136.996,-0.351455,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.4054451445803204,MODERATE ROTATION,0.31884291434563533
光模块中游,2025-07-09,0.9650941291695634,0.9695619901938852,1.06531,200.818,202.371,202.371,202.371,1.06531,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.28128726619260547,MODERATE ROTATION,0.31884291434563533
液冷,2025-07-09,0.4773877725857616,0.5434828982462255,-0.486485,169.316,167.792,167.792,167.792,-0.486485,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.20641909039119632,MODERATE ROTATION,0.31884291434563533
军工电子,2025-07-09,0.47347923756898935,0.5734792375689893,0.148456,149.454,148.484,148.484,148.484,0.148456,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.21032762540796857,MODERATE ROTATION,0.31884291434563533
风电设备,2025-07-09,0.7358149395633382,0.7771803591231875,1.56484,114.325,113.799,113.799,113.799,1.56484,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.05200807658638029,MODERATE ROTATION,0.31884291434563533
家用电器,2025-07-09,0.6838068629769579,0.7241676013444203,-0.602999,144.611,143.841,143.841,143.841,-0.602999,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.0,MODERATE ROTATION,0.31884291434563533
电力,2025-07-09,0.8262123437522823,0.7262123437522823,-0.167395,125.745,125.758,125.758,125.758,-0.167395,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.14240548077532433,MODERATE ROTATION,0.31884291434563533
白酒,2025-07-09,0.751786575716955,0.7483003017853739,0.0295849,87.4307,87.7679,87.7679,87.7679,0.0295849,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.06797971273999703,MODERATE ROTATION,0.31884291434563533
电网设备,2025-07-09,0.4233374595023014,0.5233374595023014,0.651864,124.917,124.25,124.25,124.25,0.651864,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.2604694034746565,MODERATE ROTATION,0.31884291434563533
电池,2025-07-09,0.9999999973379733,0.9999999980985517,1.25191,169.211,173.308,173.308,173.308,1.25191,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.31619313436101537,MODERATE ROTATION,0.31884291434563533
整车,2025-07-09,0.9452684334083986,0.9519698599539345,-0.377233,145.113,144.407,144.407,144.407,-0.377233,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.2614615704314407,MODERATE ROTATION,0.31884291434563533
有色金属,2025-07-09,0.0,3.201998276415552e-07,2.1732,154.467,149.085,149.085,149.085,2.1732,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.6838068629769579,MODERATE ROTATION,0.31884291434563533
能源,2025-07-09,0.9917249928831011,0.9932553415731515,-0.122789,125.912,126.2,126.2,126.2,-0.122789,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.3079181299061432,MODERATE ROTATION,0.31884291434563533
机器人,2025-07-09,0.36230912919514885,0.33195130486425617,-0.668629,117.474,116.848,116.848,116.848,-0.668629,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,-0.32149773378180907,MODERATE ROTATION,0.31884291434563533
专业设备制造,2025-07-09,0.758296052198136,0.7590711769427761,-0.349189,142.158,141.854,141.854,141.854,-0.349189,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6838068629769579,📈 Bull,Sector Median,Selective sector bets,0.9445957835401494,0.5667797681519533,0.07448918922117809,MODERATE ROTATION,0.31884291434563533
银行,2025-07-10,1.0,0.999999982885625,3.16068,177.808,180.901,180.901,180.901,3.16068,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.833569929955937,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.933841771918331,0.4828520051633122,0.16643007004406296,HIGH ROTATION,0.3550626034587763
非银金融,2025-07-10,0.9219448895225285,0.9039136366830292,1.30356,152.009,154.209,154.209,154.209,1.30356,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.833569929955937,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.933841771918331,0.4828520051633122,0.08837495956659147,HIGH ROTATION,0.3550626034587763
半导体设计,2025-07-10,0.904968912972296,0.9483669853247012,-0.562049,178.833,177.017,177.017,177.017,-0.562049,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.833569929955937,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.933841771918331,0.4828520051633122,0.07139898301635894,HIGH ROTATION,0.3550626034587763
半导体制造,2025-07-10,0.05942125556817759,0.04725120305682802,-0.696912,153.436,153.206,153.206,153.206,-0.696912,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.833569929955937,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.933841771918331,0.4828520051633122,-0.7741486743877595,HIGH ROTATION,0.3550626034587763
半导体设备,2025-07-10,0.22265688615094073,0.32265688615094074,-0.689543,149.794,148.834,148.834,148.834,-0.689543,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.833569929955937,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.933841771918331,0.4828520051633122,-0.6109130438049963,HIGH ROTATION,0.3550626034587763
半导体材料,2025-07-10,0.9335730727629428,0.9714315678587168,-0.587859,127.858,128.536,128.536,128.536,-0.587859,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.833569929955937,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.933841771918331,0.4828520051633122,0.10000314280700573,HIGH ROTATION,0.3550626034587763
