index,Sector,RS_Score,Reversal_Score,Trend_Score,ATR_Score,Contra_Vol_Score,LT_Filter,TOTAL_SCORE,ACTION,Open,High,Low,Close,Volume_Metric,Date
8,电力,0.0,0.0,0.2,0.0,0.0,-3.0,-2.8031197401624177,RED (EXIT/AVOID),119.83310095491666,120.71389796153912,119.52807911921514,120.43766506731674,-0.5429542946440601,2025-10-22
9,白酒,0.0,0.0,-0.1,0.9,2.0,0.0,2.71653130141987,RED (EXIT/AVOID),86.26466036894006,87.2280706014898,85.62722579604461,85.94297739223215,-1.3719058919624216,2025-10-22
10,电网设备,2.0,0.0,0.9,0.0,0.0,0.0,2.9180590016303327,RED (EXIT/AVOID),171.1537269102507,171.52874683765216,166.86470893358,168.2791660012348,0.22498108122562796,2025-10-22
11,电池,0.0,0.0,0.3,0.9,0.0,0.0,1.125570963951435,RED (EXIT/AVOID),238.44423958946035,241.22880461302722,233.10558036096734,236.02711237609793,-0.47954930564373743,2025-10-22
12,整车,0.0,0.0,-0.3,0.9,0.0,-3.0,-2.4117862334411195,RED (EXIT/AVOID),112.55092531261162,113.02212826271403,111.85811613449559,112.20253681056174,-0.4760314069335159,2025-10-22
13,能源,0.0,0.0,0.4,0.0,0.0,0.0,0.39552456109811607,RED (EXIT/AVOID),135.52257217066057,137.6043429751426,134.19294309368323,136.09168672531348,0.5109464299971592,2025-10-22
0,MARKET_PROXY,0.0,0.0,0.4,0.8,0.0,0.0,1.2500875342572666,RED (EXIT/AVOID),246.32044910823535,250.28781378755298,243.1582446906598,248.42874144782257,-0.24013984968310506,2025-10-23
1,银行,2.0,0.0,0.7,0.0,0.0,0.0,2.6515702559163388,RED (EXIT/AVOID),190.5693198435279,193.791805573395,187.92319097410362,190.30354823382547,0.7488102608382615,2025-10-23
2,非银金融,2.0,0.0,0.4,0.0,0.0,0.0,2.3789736018207845,RED (EXIT/AVOID),160.58199765040033,163.25416410442207,159.5888499502648,162.38775774274123,0.04973988575014813,2025-10-23
3,半导体,2.0,0.0,0.8,0.8,0.0,0.0,3.6223681122985028,YELLOW (WATCH/HOLD),392.9282577700063,398.32426987670027,383.71494861240336,392.59346474782666,-0.258936076389168,2025-10-23
4,软件,0.0,0.0,-0.4,1.0,0.0,0.0,0.6195880146458241,RED (EXIT/AVOID),146.1669037026935,147.67625569984702,143.5576935089435,147.0512255358075,-0.551332843878638,2025-10-23
5,光模块中游,0.0,0.0,-0.1,0.9,2.0,0.0,2.807642297762227,RED (EXIT/AVOID),378.3463366188527,382.87243363512613,363.0639520215777,371.6329651022697,-0.7336799134819011,2025-10-23
6,军工电子,0.0,0.0,0.0,0.9,2.0,0.0,2.9025784716430145,RED (EXIT/AVOID),183.02865365899117,183.3791518100376,178.18249357837772,181.83238199463682,-1.14403910230151,2025-10-23
7,家用电器,0.0,0.0,-0.1,0.9,2.0,0.0,2.817286741368942,RED (EXIT/AVOID),140.61737872094892,142.0811859392893,139.81324336779755,141.5073448379924,-0.5085554200911515,2025-10-23
8,电力,0.0,0.0,0.2,0.0,0.0,-3.0,-2.787464292385175,RED (EXIT/AVOID),120.3359127061324,121.8105523805433,120.24719251087103,121.40892934364973,-0.1821032480472938,2025-10-23
9,白酒,0.0,0.0,-0.1,0.9,2.0,0.0,2.7454838531122077,RED (EXIT/AVOID),85.62514024437415,86.85924061352812,85.05339537599195,86.74664547368273,-0.924402711329509,2025-10-23
10,电网设备,2.0,0.0,0.8,0.0,0.0,0.0,2.837244059791768,RED (EXIT/AVOID),167.16830104387924,169.05595574506663,163.8766540043249,168.69684061565536,-0.06192934700940838,2025-10-23
11,电池,0.0,0.0,0.2,0.9,0.0,0.0,1.1171323474067887,RED (EXIT/AVOID),235.39180024238578,238.38921466860938,230.67162782159676,237.06969000052402,-0.4836762416104278,2025-10-23
12,整车,0.0,0.0,-0.3,0.9,0.0,-3.0,-2.3815236787992378,RED (EXIT/AVOID),112.02909458437925,112.9459774012271,111.04011698857403,112.89577250814091,-0.4009832408967215,2025-10-23
13,能源,0.0,0.0,0.4,0.0,0.0,0.0,0.4464013882321468,RED (EXIT/AVOID),136.1361960777243,138.16672393963,135.32723176034023,137.59071305588495,0.6887349162706986,2025-10-23
0,MARKET_PROXY,0.0,0.0,0.5,0.0,0.0,0.0,0.5334381803328907,RED (EXIT/AVOID),250.34025731353407,256.872709850797,247.30572682875228,254.59535829151352,-0.03826521147033301,2025-10-24
1,银行,2.0,0.0,0.7,0.0,0.0,0.0,2.6916489966742287,RED (EXIT/AVOID),188.80063742663356,191.74987569452279,188.00258850423316,190.30354823382547,-0.2467262670166083,2025-10-24
2,非银金融,2.0,0.0,0.4,0.0,0.0,0.0,2.4325078208053528,RED (EXIT/AVOID),162.43326948652344,164.1222289916959,161.52598312838603,162.9956426420102,0.4937811687452594,2025-10-24
3,半导体,2.0,0.0,0.9,0.0,0.0,0.0,2.912682511968648,RED (EXIT/AVOID),398.60597595984547,425.6460149895978,395.6688517423649,421.44893537140086,0.9213606639859616,2025-10-24
4,软件,0.0,0.0,-0.3,1.0,0.0,0.0,0.6740622861982974,RED (EXIT/AVOID),147.2205357399008,148.63426295549206,146.23948034818002,147.98936619194333,-0.4688494129851284,2025-10-24
5,光模块中游,0.0,0.0,0.2,0.8,2.0,0.0,2.9935851466515917,RED (EXIT/AVOID),377.1579496352178,400.6725517254279,366.50382244621204,398.66416743703684,0.1897847661637103,2025-10-24
6,军工电子,0.0,0.0,-0.0,0.9,2.0,0.0,2.868293365760924,RED (EXIT/AVOID),183.31962079070013,187.73478108937837,183.04637031783162,185.73887561753628,-0.5470841648103174,2025-10-24
7,家用电器,0.0,0.0,-0.1,1.0,2.0,0.0,2.8885457669893366,RED (EXIT/AVOID),141.45067389492553,142.0951288180623,140.64129045760941,140.80959054330486,-0.8416462781207542,2025-10-24
8,电力,0.0,0.0,0.2,0.8,0.0,-3.0,-1.956808068894683,RED (EXIT/AVOID),121.24988736584962,121.83912185935392,120.59418926381228,121.31769024024754,-0.33671042639489723,2025-10-24
9,白酒,0.0,0.0,-0.2,0.0,2.0,0.0,1.8293577511745704,RED (EXIT/AVOID),86.6686903792511,87.43243610880056,84.38879838720308,84.56304747933177,0.23828524567814302,2025-10-24
10,电网设备,2.0,0.0,0.8,0.0,0.0,0.0,2.8287678622123695,RED (EXIT/AVOID),170.01649098310827,173.82025577260637,168.54081576531848,172.55935145692712,0.03492523620384076,2025-10-24
11,电池,0.0,0.0,0.2,1.0,0.0,0.0,1.1855133391187487,RED (EXIT/AVOID),238.842346292933,243.3831756430625,236.47592856635012,242.04683192025072,-0.06625466923733561,2025-10-24
12,整车,0.0,0.0,-0.3,1.0,0.0,-3.0,-2.329997369328309,RED (EXIT/AVOID),113.04152646141725,114.25365724030739,112.41362793348563,113.630157753121,-0.16422119992807493,2025-10-24
13,能源,0.0,0.0,0.5,0.0,0.0,0.0,0.4537089554168851,RED (EXIT/AVOID),136.78183304718218,138.40793207396885,134.6393166834092,136.55915786047132,0.44508945565968566,2025-10-24
0,MARKET_PROXY,0.0,0.0,0.6,0.0,0.0,0.0,0.6265805176269119,RED (EXIT/AVOID),257.0243551052409,261.4413052057661,253.20423466878492,257.84295212294086,0.43010584142246827,2025-10-27
1,银行,2.0,0.0,0.7,0.0,0.0,0.0,2.747919353916614,RED (EXIT/AVOID),189.35638412568937,193.72870892089054,187.83109617371326,192.85278659987966,0.36734716628529807,2025-10-27
2,非银金融,2.0,0.0,0.5,0.0,0.0,0.0,2.4808277851653506,RED (EXIT/AVOID),163.70154610879965,166.12998919084902,161.61127021589627,163.92437006609478,1.474999104902358,2025-10-27
3,半导体,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),430.5232876064213,436.93352164474544,414.6967292969222,429.5957199388512,0.7718579395081525,2025-10-27
4,软件,0.0,0.0,-0.3,1.0,0.0,0.0,0.739266518582953,RED (EXIT/AVOID),149.59159122991522,151.67372238626598,147.49499674238086,149.9964815727533,-0.12492986652973874,2025-10-27
5,光模块中游,0.0,0.0,0.5,0.8,2.0,0.0,3.3061896352491544,YELLOW (WATCH/HOLD),411.4974937383996,426.1830179853757,403.84531289859274,417.89040649357173,0.5820560606647488,2025-10-27
6,军工电子,0.0,0.0,0.0,0.8,2.0,0.0,2.8754668128155862,RED (EXIT/AVOID),188.3865542692211,193.98612544850914,185.15081385190692,191.48569332738472,0.2069785322391693,2025-10-27
7,家用电器,0.0,0.0,-0.0,0.9,2.0,0.0,2.895487159008828,RED (EXIT/AVOID),141.16905752379054,143.51990716327848,140.71534084915075,142.55181344279953,0.012351275173002626,2025-10-27
8,电力,0.0,0.0,0.3,0.0,0.0,0.0,0.27080847516299683,RED (EXIT/AVOID),121.19214535504327,124.91697758762935,120.67399827290019,123.50872208436896,1.9833688457941128,2025-10-27
9,白酒,0.0,0.0,-0.2,0.8,2.0,0.0,2.608970136018991,RED (EXIT/AVOID),84.17240008219797,84.96101503468552,83.51687130451667,84.14867805682007,-0.5045707182651497,2025-10-27
10,电网设备,2.0,0.0,0.9,0.0,0.0,0.0,2.8843497652157692,RED (EXIT/AVOID),174.04779194129785,179.9430578532657,172.12244618244412,177.09756978097786,1.0201979405111348,2025-10-27
11,电池,0.0,0.0,0.2,0.9,0.0,0.0,1.162309131814339,RED (EXIT/AVOID),246.5806958610384,250.83029695241828,237.6892278288163,243.12185662642105,0.7330800780887066,2025-10-27
12,整车,0.0,0.0,-0.3,1.0,0.0,-3.0,-2.274297478923661,RED (EXIT/AVOID),113.37495388732756,113.79773266012214,112.39522129352724,113.03939409236641,-0.03321585237146647,2025-10-27
13,能源,0.0,0.0,0.5,0.0,0.0,0.0,0.4767238707205932,RED (EXIT/AVOID),136.25233190539635,139.28179603493277,134.68111602405963,137.76372483808834,0.482919645255376,2025-10-27
0,MARKET_PROXY,0.0,0.0,0.7,0.8,0.0,0.0,1.4975904160719444,RED (EXIT/AVOID),256.2948608627253,261.64924552490913,254.4636744596403,257.466159409943,-0.34097047571986533,2025-10-28
1,银行,2.0,0.0,0.8,0.0,0.0,0.0,2.7969158974043618,RED (EXIT/AVOID),192.70334703969675,195.4131658970004,191.4685424253142,194.25189621846533,-0.5068632970454604,2025-10-28
2,非银金融,2.0,0.0,0.5,0.8,0.0,0.0,3.316271680188163,YELLOW (WATCH/HOLD),163.9439970703089,165.41639950487524,162.83674445228374,164.0005571921007,-0.08836242493478123,2025-10-28
3,半导体,2.0,0.0,1.0,0.8,0.0,0.0,3.8193752902682068,YELLOW (WATCH/HOLD),421.9413324833977,435.0275479641848,416.5322837290098,423.66296543900665,0.12207520501634325,2025-10-28
4,软件,0.0,0.0,-0.2,1.0,0.0,0.0,0.8213052454992037,RED (EXIT/AVOID),150.59370538528484,156.1642377173458,149.7974981411811,152.9696907473726,0.6141445451757812,2025-10-28
5,光模块中游,0.0,0.0,0.7,0.8,2.0,0.0,3.517896803464124,YELLOW (WATCH/HOLD),411.2369810703041,433.0383915822661,408.0476676800608,415.6380805505826,-0.00048154728224859833,2025-10-28
6,军工电子,0.0,0.0,0.1,0.8,2.0,0.0,2.9303171050420898,RED (EXIT/AVOID),192.53232880181145,197.27985372519657,189.44080136567644,193.59781758919695,0.6658900084744356,2025-10-28
7,家用电器,0.0,0.0,-0.0,0.9,2.0,0.0,2.9211183470228157,RED (EXIT/AVOID),142.32396374466768,143.23148299416957,141.0983588316492,141.59272109930689,-0.5658706909100616,2025-10-28
8,电力,0.0,0.0,0.3,0.0,0.0,0.0,0.30884947865423956,RED (EXIT/AVOID),123.69581719013723,124.44956812787161,122.91466093672634,123.68199583393556,0.00439691353845136,2025-10-28
9,白酒,0.0,0.0,-0.2,0.8,2.0,0.0,2.5996186340401293,RED (EXIT/AVOID),84.10341169225109,85.9863352155676,84.06722143905608,84.78579447364352,-0.6301912244358705,2025-10-28
10,电网设备,2.0,0.0,0.9,0.0,0.0,0.0,2.8795845073360535,RED (EXIT/AVOID),175.36112580233063,178.11954505895946,173.32251700307188,175.35909815554538,0.2313606919775356,2025-10-28
11,电池,0.0,0.0,0.3,0.9,0.0,0.0,1.1857110529518269,RED (EXIT/AVOID),241.88230095993023,249.70152337726037,238.68837646278487,244.65390179669927,0.17272210739436647,2025-10-28
12,整车,0.0,0.0,-0.3,1.0,0.0,-3.0,-2.270259693259279,RED (EXIT/AVOID),113.14668433975932,113.29452387749951,112.03175982295068,112.65373035254744,-0.40207634723062025,2025-10-28
13,能源,0.0,0.0,0.4,0.0,0.0,0.0,0.4466940802521668,RED (EXIT/AVOID),137.56007190485815,138.46642208163516,135.44308824547025,135.95553046871714,-0.42012951412761385,2025-10-28
0,MARKET_PROXY,0.0,0.0,0.8,0.0,0.0,0.0,0.7575460367232233,RED (EXIT/AVOID),260.40330512082323,266.6540303643565,255.54889464916363,262.06179941654943,0.3335458651307428,2025-10-29
1,银行,2.0,0.0,0.8,0.0,0.0,0.0,2.7625965687224117,RED (EXIT/AVOID),193.95502367806733,194.17397728696977,189.84358220298972,190.60524772669268,-0.23778377865681025,2025-10-29
2,非银金融,2.0,0.0,0.6,0.8,0.0,0.0,3.3712617420588478,YELLOW (WATCH/HOLD),164.57112853658865,167.25671207536726,163.99388630567407,165.81895420365004,1.1360447888967347,2025-10-29
3,半导体,2.0,0.0,1.0,0.8,0.0,0.0,3.824712773092914,YELLOW (WATCH/HOLD),420.47885873309497,435.352419406849,413.97533757801057,426.2898939530186,0.10495062454248576,2025-10-29
4,软件,0.0,0.0,-0.0,1.0,0.0,0.0,0.9238345195977784,RED (EXIT/AVOID),152.0439260071338,155.48462737758578,150.64258455238925,154.43333620120293,-0.009163595803731448,2025-10-29
5,光模块中游,0.0,0.0,0.9,0.8,2.0,0.0,3.668558519812844,YELLOW (WATCH/HOLD),423.4055821970549,431.3236332231768,403.47898278952533,418.8543995762293,-0.05473464566373989,2025-10-29
6,军工电子,0.0,0.0,0.2,0.9,2.0,0.0,3.0252865173901684,YELLOW (WATCH/HOLD),192.7767064874886,197.0116323877491,191.03629174176584,195.19646660119622,-0.10161654225498744,2025-10-29
7,家用电器,0.0,0.0,0.0,0.9,2.0,0.0,2.909940399722246,RED (EXIT/AVOID),140.95231120358469,142.36015389618453,139.567227276445,142.1064577387937,-0.6143640188246546,2025-10-29
8,电力,0.0,0.0,0.3,0.0,0.0,0.0,0.33597543097467486,RED (EXIT/AVOID),123.53864627919062,124.83337212987416,122.71222675238185,123.87658991203156,0.15244183992834726,2025-10-29
9,白酒,0.0,0.0,-0.3,0.9,2.0,0.0,2.604269972510658,RED (EXIT/AVOID),84.63971663202454,85.01042597148641,83.53005801807942,84.13886664553162,-0.8559082376493075,2025-10-29
10,电网设备,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),175.73644268198686,192.07085583469535,175.04764209021482,190.27039319587428,1.8327258718331092,2025-10-29
11,电池,0.0,0.0,0.5,0.0,0.0,0.0,0.49684574128519565,RED (EXIT/AVOID),243.18467041633846,264.8258532376372,242.5125270260986,263.1433700900856,0.8447454759353071,2025-10-29
12,整车,0.0,0.0,-0.3,1.0,0.0,-3.0,-2.2564001241909066,RED (EXIT/AVOID),112.526928792038,113.20470227336764,111.7697134815033,112.8985282125704,-0.4271072497805606,2025-10-29
13,能源,0.0,0.0,0.4,0.0,0.0,0.0,0.41997483937167635,RED (EXIT/AVOID),135.83755421867488,136.83086332079523,134.95788500100812,136.11023959194569,-0.8236102299745699,2025-10-29
0,MARKET_PROXY,2.0,0.0,0.8,0.0,0.0,0.0,2.7870725269678402,RED (EXIT/AVOID),261.1203874624408,266.6306919143874,258.70473592180593,260.8232806009728,0.7024655530163326,2025-10-30
1,银行,2.0,0.0,0.7,0.0,0.0,0.0,2.715328404604187,RED (EXIT/AVOID),190.14662653494622,192.9073952869795,189.12637530487186,190.05361187200884,-0.5205675366011557,2025-10-30
2,非银金融,2.0,0.0,0.5,0.0,0.0,0.0,2.532195876577854,RED (EXIT/AVOID),165.94646189943674,167.39290894078428,162.83814659786336,163.37992563153753,0.5469263941621718,2025-10-30
3,半导体,0.0,0.0,1.0,0.8,0.0,0.0,1.8334935146652203,RED (EXIT/AVOID),423.07395572349355,429.10971520273955,408.58544347405376,412.4870813167954,0.1323740448923611,2025-10-30
4,软件,0.0,0.0,0.0,0.9,0.0,0.0,0.9219847202267524,RED (EXIT/AVOID),153.65893230923618,158.45306765547693,151.35640777172355,153.81762923102548,0.5054280293073647,2025-10-30
5,光模块中游,0.0,0.0,0.8,0.8,2.0,0.0,3.6185501738880705,YELLOW (WATCH/HOLD),412.27440150098937,420.34176516730173,395.12352149528164,397.48333153362233,0.10213410315745097,2025-10-30
6,军工电子,0.0,0.0,0.2,0.8,2.0,0.0,3.001272028961907,YELLOW (WATCH/HOLD),195.14661267272578,199.62878598743166,190.37614140115406,192.94502091070316,0.22720900717951412,2025-10-30
7,家用电器,0.0,0.0,0.0,0.8,2.0,0.0,2.8467945914192723,RED (EXIT/AVOID),142.07768053236654,145.14982815925563,141.2268327402294,142.1987176575987,0.4397940368304744,2025-10-30
8,电力,0.0,0.0,0.4,0.0,0.0,0.0,0.351021160400254,RED (EXIT/AVOID),123.2687132002305,124.67199054446581,122.39977589059096,123.92016228109159,0.5250267514119523,2025-10-30
9,白酒,0.0,0.0,-0.3,0.8,2.0,0.0,2.5711827444648914,RED (EXIT/AVOID),83.64466105762422,85.68166181450329,83.4895818779718,84.35146184621411,0.006409450487923907,2025-10-30
10,电网设备,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),189.45004413920327,192.94483117234262,185.06044758513679,186.01171321042722,1.3041811509280574,2025-10-30
11,电池,0.0,0.0,0.6,0.8,0.0,0.0,1.4114857528455316,RED (EXIT/AVOID),263.36281393500076,268.5376257580237,256.21025901956847,258.48786605182215,0.7214378991100217,2025-10-30
12,整车,0.0,0.0,-0.3,1.0,0.0,-3.0,-2.252742084505157,RED (EXIT/AVOID),112.68497485178932,113.74590855420733,112.1384766010197,112.46670745384361,-0.31428892259613195,2025-10-30
13,能源,0.0,0.0,0.4,0.0,0.0,0.0,0.40529297630040484,RED (EXIT/AVOID),136.15396164745394,138.74147233876843,135.6371841544907,136.69455544429294,-0.21711485382449386,2025-10-30
0,MARKET_PROXY,0.0,0.0,0.7,0.0,0.0,0.0,0.7309005325552049,RED (EXIT/AVOID),260.37537198853687,263.316876101513,253.74993063553367,255.21206272211413,0.2630427223114758,2025-10-31
1,银行,2.0,0.0,0.6,0.0,0.0,0.0,2.6369304632250716,RED (EXIT/AVOID),190.56023722986592,190.71743624712977,185.87382051606153,188.0286051436668,-0.15293158125197323,2025-10-31
2,非银金融,2.0,0.0,0.5,0.0,0.0,0.0,2.4750684625898898,RED (EXIT/AVOID),164.1617130350331,164.7437309535474,161.4328083187858,161.5649131463785,0.057540400324570674,2025-10-31
3,半导体,0.0,0.0,0.8,0.8,0.0,0.0,1.679238321268268,RED (EXIT/AVOID),412.09373524444635,415.43148001908645,396.2852452038842,397.07713778398124,-0.041774718831626846,2025-10-31
4,软件,0.0,0.0,0.2,0.8,0.0,0.0,0.9965303635359395,RED (EXIT/AVOID),153.27240092646474,160.39089287096624,152.74469007638768,158.20738471298756,0.9759051491532377,2025-10-31
5,光模块中游,0.0,0.0,0.6,0.0,2.0,0.0,2.557586629894196,RED (EXIT/AVOID),391.2457814304103,393.64830876151166,369.2074094173439,370.56419939428326,0.004069896543215416,2025-10-31
6,军工电子,0.0,0.0,0.1,0.8,2.0,0.0,2.99317758598177,RED (EXIT/AVOID),192.16782694672295,194.62306006955805,189.10106568104135,189.61978345287585,-0.7299802420053432,2025-10-31
7,家用电器,0.0,0.0,0.1,0.0,2.0,0.0,2.0991950790673632,RED (EXIT/AVOID),142.90611313251648,146.70032957069637,142.35980722119317,145.576063648658,1.4049196609181793,2025-10-31
8,电力,2.0,0.0,0.3,0.0,0.0,-3.0,-0.7063371227112993,RED (EXIT/AVOID),123.90565342237703,124.10547860919287,120.88991354165536,121.2792964161,1.11576432049442,2025-10-31
9,白酒,0.0,0.0,-0.2,0.0,2.0,0.0,1.8067659107477911,RED (EXIT/AVOID),84.26619402808859,88.1247992860612,84.081928129989,86.78025012234716,1.7642200691785774,2025-10-31
10,电网设备,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),186.0622404382053,190.94844441619875,182.47994031365883,184.07873029380423,0.8768232418952964,2025-10-31
11,电池,0.0,0.0,0.6,0.0,0.0,0.0,0.6295271665694635,RED (EXIT/AVOID),259.9115328798708,271.02433396004045,254.4926674461489,254.94322930076993,0.4327515994840982,2025-10-31
12,整车,0.0,0.0,-0.3,1.0,0.0,-3.0,-2.258538615635483,RED (EXIT/AVOID),112.25865809027312,112.98756115928191,111.37564235927364,111.96467319556078,-0.06481004230882201,2025-10-31
13,能源,0.0,0.0,0.4,0.0,0.0,0.0,0.3618706028794501,RED (EXIT/AVOID),136.7299943682379,137.18407938735902,134.5915586139508,135.49551727283026,-0.20131142973926774,2025-10-31
0,MARKET_PROXY,0.0,0.0,0.7,0.0,0.0,0.0,0.7017717810531257,RED (EXIT/AVOID),255.21140583651572,259.5378830898415,251.2658262380614,257.4370744256399,-0.19776640652328614,2025-11-03
1,银行,2.0,0.0,0.6,0.0,0.0,0.0,2.6106637068870153,RED (EXIT/AVOID),188.02033655326102,191.6152352626235,187.39869356864614,190.83064921313337,-0.4624849658684355,2025-11-03
2,非银金融,2.0,0.0,0.4,0.8,0.0,0.0,3.218346647883924,YELLOW (WATCH/HOLD),161.94417388104043,162.59557854261618,159.33494942917508,160.62854943151984,-0.2557199568310569,2025-11-03
3,半导体,0.0,0.0,0.6,0.9,0.0,0.0,1.489345915324341,RED (EXIT/AVOID),390.95159571884165,394.30810012149584,380.3293765849322,389.16265831651265,-0.22812349040939478,2025-11-03
4,软件,0.0,0.0,0.3,0.8,0.0,0.0,1.115579337228438,RED (EXIT/AVOID),160.04285127513933,162.86927257276014,156.59487442923185,160.08861701520723,0.9544707429083393,2025-11-03
5,光模块中游,0.0,0.0,0.4,0.9,2.0,0.0,3.2096424665019634,YELLOW (WATCH/HOLD),366.6408558808016,373.0396486238336,358.32613838577396,369.58726744593685,-0.8012734285729887,2025-11-03
6,军工电子,0.0,0.0,0.1,0.9,2.0,0.0,2.98600860495797,RED (EXIT/AVOID),189.84492177184995,191.03296273625116,185.6089366005632,189.3833115959691,-0.8901605900907495,2025-11-03
7,家用电器,0.0,0.0,0.1,0.0,2.0,0.0,2.1464740581847663,RED (EXIT/AVOID),145.79122333559397,147.1139791624483,143.98839942976593,145.03714277968876,-0.44718366050875313,2025-11-03
8,电力,0.0,0.0,0.3,0.0,0.0,0.0,0.26935722373354987,RED (EXIT/AVOID),121.88472468127557,122.99007582978129,121.31605102368712,122.26249389155328,-0.3323098898211669,2025-11-03
9,白酒,0.0,0.0,-0.1,0.0,2.0,0.0,1.877146072014762,RED (EXIT/AVOID),86.58854338426248,87.99670013272235,85.64206591272261,87.01034144107324,-0.24158322014232458,2025-11-03
10,电网设备,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),185.88104543736955,193.29855078077364,183.49730429197922,191.0297519103539,1.3109524320343213,2025-11-03
11,电池,0.0,0.0,0.6,0.0,0.0,0.0,0.5504757910268517,RED (EXIT/AVOID),250.18044131180068,253.7406015101626,238.43113997545495,247.4256531245178,0.15376656923866547,2025-11-03
12,整车,0.0,0.0,-0.3,1.0,0.0,-3.0,-2.280490795519545,RED (EXIT/AVOID),112.1116803448445,112.45869099504496,110.19632318886228,111.10416762253834,-0.06924864677848519,2025-11-03
13,能源,2.0,0.0,0.4,0.0,0.0,0.0,2.4086214447048846,RED (EXIT/AVOID),135.91915011026595,140.13518742986605,135.4945591357387,139.51320542281894,0.5969325495620331,2025-11-03
0,MARKET_PROXY,0.0,0.0,0.7,0.0,0.0,0.0,0.6539961712881702,RED (EXIT/AVOID),257.5247758541547,261.80170162649364,253.15504291933317,256.211937631192,0.24177618756576358,2025-11-04
1,银行,2.0,0.0,0.6,0.0,0.0,0.0,2.6471916914137834,RED (EXIT/AVOID),190.750129951862,195.86100335153813,190.6026112914862,195.22458956488518,0.24836285741895148,2025-11-04
2,非银金融,0.0,0.0,0.4,0.9,0.0,0.0,1.218120195804914,RED (EXIT/AVOID),160.77841358925073,162.33134880026515,159.95168780913377,161.38551160647478,-0.4761697692158989,2025-11-04
3,半导体,0.0,0.0,0.4,0.9,0.0,0.0,1.348289175210068,RED (EXIT/AVOID),391.01289889326,400.856650384268,385.0778915848724,389.45461965931736,-0.3099549060254456,2025-11-04
4,软件,0.0,0.0,0.4,0.8,0.0,0.0,1.1867811284680212,RED (EXIT/AVOID),158.62246398087726,160.67338709663878,155.66485577076705,158.08404977321825,0.32971963042828606,2025-11-04
5,光模块中游,0.0,0.0,0.2,0.9,2.0,0.0,3.053247900039367,YELLOW (WATCH/HOLD),371.1478705355299,376.2473796070837,360.6402087512431,363.63030859388334,-1.1813504094420029,2025-11-04
6,军工电子,0.0,0.0,-0.0,0.9,2.0,0.0,2.8586289447024846,RED (EXIT/AVOID),188.4709292304437,188.6851021886879,182.19607970431127,183.70286331647085,-0.897963840686241,2025-11-04
7,家用电器,0.0,0.0,0.2,0.0,2.0,0.0,2.17208499698454,RED (EXIT/AVOID),144.3664250040523,146.15170306502975,143.96785910858225,144.706626476865,-0.4167345788905907,2025-11-04
8,电力,2.0,0.0,0.3,0.0,0.0,0.0,2.2610001688504537,RED (EXIT/AVOID),122.26249389155328,123.79044109952805,121.76430576716898,122.86874891234444,-0.039956846791540324,2025-11-04
9,白酒,0.0,0.0,-0.1,0.0,2.0,0.0,1.8956201355499527,RED (EXIT/AVOID),87.00637779977943,87.12761242537636,85.29440306619622,85.94947646759154,-0.8486971040985655,2025-11-04
10,电网设备,2.0,0.0,1.0,0.0,0.0,0.0,3.0,YELLOW (WATCH/HOLD),192.25894202111212,197.66530926306126,188.0386436881467,190.36941116253524,1.4513839688445433,2025-11-04
11,电池,0.0,0.0,0.4,0.0,0.0,0.0,0.3866429884926886,RED (EXIT/AVOID),245.08165440576866,247.70351086858258,236.85150135178162,239.18884860122728,-0.36796882907031625,2025-11-04
12,整车,0.0,0.0,-0.3,1.0,0.0,-3.0,-2.3256642271722803,RED (EXIT/AVOID),110.7655462823733,111.1391775235794,109.44007597402249,109.79839725015846,-0.339613844006122,2025-11-04
13,能源,2.0,0.0,0.4,0.0,0.0,0.0,2.4498425620066175,RED (EXIT/AVOID),139.54439042651518,141.85031398668275,138.60631386298505,140.18653658933263,0.17928455889561365,2025-11-04
0,MARKET_PROXY,0.0,0.0,0.6,0.0,0.0,0.0,0.6292558783038911,RED (EXIT/AVOID),252.66582511137833,260.55939771906435,251.33060955558045,258.1643181482321,-0.3392870156090999,2025-11-05
1,银行,2.0,0.0,0.7,0.0,0.0,0.0,2.659923761372451,RED (EXIT/AVOID),195.85244168518432,196.84441037527765,193.65237541110156,195.06718329474734,-0.5975651641004472,2025-11-05
2,非银金融,0.0,0.0,0.3,0.9,0.0,0.0,1.20197670541607,RED (EXIT/AVOID),160.21878997763605,161.41118522278256,159.1304712413586,160.32432727821595,-0.8504678568415794,2025-11-05
3,半导体,0.0,0.0,0.3,0.9,0.0,0.0,1.2182663334315882,RED (EXIT/AVOID),377.95578014597567,391.41600657068136,376.715763486435,385.6265713388751,-0.5170186458514606,2025-11-05
4,软件,0.0,0.0,0.3,0.8,0.0,0.0,1.1559226675655854,RED (EXIT/AVOID),155.17784326644605,156.8782656099926,152.2621326588235,154.8964205180889,0.05106259804071495,2025-11-05
